"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","event_time_UTC","inundation_level_cm","DPL","pin_data_collected","double_read_pin_collected","marker_horizon_data_collected","marker_horizon_data_not_collected_reason","event_notes"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2017-09-13,"06:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Chris Heilakka"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2017-09-13,"06:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2017-09-13,"06:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Chris Heilakka"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2017-09-13,"06:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2017-09-13,"06:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Chris Heilakka"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2018-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2018-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2018-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"dry surface, low water"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2018-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2018-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"30"" pins"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2018-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"30"" pins"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2018-05-23,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"30"" pins"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2018-05-23,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Becca Flesh
30"" pins"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2018-05-23,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Becca Flesh
30"" pins"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2018-05-23,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"30"" pins
Helper = Jennifer Booher"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2018-05-23,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"30"" pins
Helper = Jennifer Booher"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2018-09-04,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"surface is dry
Mainly S. patens
Added stakes to veg plot"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2018-09-04,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Mainly S patens and Juncus
Added stakes for veg plot"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2018-09-04,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Dry surface
mostly S patens"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Brian Henkel"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Brian Henkel = helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Brian Henkel = helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Brian Henkel = helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Brian Henkel= helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"New stakes for veg plots"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Dry surface"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Cold & Wet
Surface of marsh is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Surface is wet"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Cold and Wet (38 degrees!)
Surface is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Cold and Rainy
Marsh surface is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"very Cold - 30's
Repaired logger at MCHT on 5/15/19. Need to re-survey the logger."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Cold and wet."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2019-05-15,"00:00:00",0,"Accepted","Yes","No","Yes",NA,"Cold"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Pipe need cement"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2019-09-10,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2019-09-10,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2019-09-10,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2019-09-10,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2019-09-10,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Tried to survey WL gauge via NTRIP. Could not get it to work due to poor cell service..."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2019-09-10,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2019-09-11,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake VanGorder - helper!!
Need to stake veg plot"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2019-09-11,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake VanGorder - helper
Need to stake veg plot
Need to fix cement in this pipe."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2019-09-11,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake VanGorder = helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2019-09-11,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake VanGorder = helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2019-09-11,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake VanGarder = helper"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2022-05-24,"11:00:00",0,"Accepted","Yes","No","Yes",NA,"N 44 degrees 20' 30.23639''
W 68 degrees 03' 34.28843""
H= -22.276 m"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2022-05-24,"13:00:00",0,"Accepted","Yes","No","Yes",NA,"surface is dry - low tide"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2022-05-24,"13:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2022-05-25,"11:15:00",0,"Accepted","Yes","No","Yes",NA,"Nice day, marsh surface is dry
Installed water level logger at the site"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2022-05-25,"11:30:00",0,"Accepted","Yes","No","Yes",NA,"pipe needs new cement"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2022-05-25,"12:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2022-05-25,"12:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2022-05-25,"12:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2022-05-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Combo = 26-4-30"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2022-05-25,"14:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2022-05-26,"02:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2022-09-13,"10:00:00",3,"Accepted","Yes","No","Yes",NA,"About 3cm of water on marsh surface"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2022-09-13,"11:00:00",11,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2022-09-13,"12:00:00",5,"Accepted","Yes","No","Yes",NA,"About 5cm of water on marsh surface"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2022-09-14,"10:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2022-09-14,"11:00:00",0,"Accepted","Yes","No","Yes",NA,"surface is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2022-09-14,"12:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2022-09-14,"13:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2022-09-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2022-09-14,"17:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2022-09-14,"18:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2022-09-14,"15:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2023-05-24,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"RTK base on SET 1 for surveying the site and WL gauge."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2023-05-22,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Surface is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2023-05-24,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Weather is great. Surface is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2023-05-24,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"RTK survey - Base on SET 1"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2023-05-24,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Surface is dry"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2023-05-24,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2023-05-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"RTK base on SET1 for surveys (Ant = 2.475m)"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2023-05-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Geese!"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2023-05-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2023-05-25,"05:00:00",0,"Accepted","Yes","No","Yes",NA,"Marsh is breaking up near the plot (holes). RTK base on SET 2 - Antenna = 2.475"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2023-05-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Pipe needs new cement. Does not need to be raised up."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 1","Thompson 1",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 2","Thompson 2",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Thompson Island","Thomp 3","Thompson 3",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH2","Bass Harbor 2",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH3","Bass Harbor 3",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"4pm start at SET3"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 1","MCHT 1",2023-09-20,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 2","MCHT 2",2023-09-20,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Maine Coast Heritage","MCHT 3","MCHT 3",2023-09-20,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2017-05-17,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper/recorder = Seamus Russet.  
SET pipe was damaged during the 2016/17 winter (ice?). At a severe angle. Doubt that the pins are reading the same surface.  
This is a NEW SET (BH1-2017) created to capture the BH SET1 data from 2017 onward. "
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2017-09-13,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Chris Heilakka

Damaged Pipe. 
JCL (June 2024) - Pipe is bent over but pretty stable at this new position."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2018-05-23,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"helper = Jennifer Booker"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2018-09-05,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2019-05-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Pipe is bent "
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2019-09-11,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2022-05-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"New Datalogger (SN 10017824 silver). CP to sensor = 58cm, CP to water = -18cm
"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2022-09-14,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2023-05-24,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Receiver is bent but working fine.

Helper = Michaela Compo"
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Bass Harbor","BH1","Bass Harbor 1",2023-09-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch1","Schoodic 1",2024-05-21,"13:00:00",0,"Accepted","Yes","No","Yes",NA,"No receiver repair/modification.
Condition- same."
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch2","Schoodic 2",2024-05-21,"13:00:00",0,"Accepted","Yes","No","Yes",NA,"No receiver repair.
Condition- same. "
"NETN","Northeast Temperate Network","ACAD","Acadia National Park","Schoodic","Sch3","Schoodic 3",2024-05-21,"18:30:00",0,"Accepted","Yes","No","Yes",NA,"No receiver repair.
Condition- same. "
