"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","category_code","category_label","detail"
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC3","BEC3",2016-05-03,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC1","BEC1",2015-05-04,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC2","BEC2",2016-10-25,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC3","BEC3",2016-10-25,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC3","BEC3",2015-10-14,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC1","BEC1",2015-10-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC1","BEC1",2016-05-03,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC2","BEC2",2015-05-04,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC3","BEC3",2015-05-04,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Black Bank","BB3","BB3",2014-10-08,"PRO","Procedural","Pin height was not always measured from the same reference point on the SET arm. There were also several changes in the instrument used, pins used, and SET reader over time. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
